tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-12-11 16:26:24.139343,26.146184358248572,1009.9728833762673,17.807887869072264,2,2
2022-12-11 16:26:57.033473,26.11183354556108,1009.9887748236575,17.80904754493299,4,4
2022-12-11 16:27:29.926468,26.469986237911336,1010.0017870312514,17.83970065703397,3,3
2022-12-11 16:29:20.681873,25.971982141734706,1010.0051666509846,17.750186127974697,4,4
2022-12-11 16:29:53.574767,25.991605771969812,1010.0204645008131,17.874987797157505,4,4
2022-12-11 16:30:26.470349,26.086766741977886,1010.0185515384132,17.80426704071426,3,4
2022-12-11 16:32:22.773297,26.09140874228017,1010.0220809810568,17.804110322179696,2,2
2022-12-11 16:32:55.659992,26.458718285942982,1010.0556638786122,17.73147855710734,3,3
2022-12-11 16:33:28.556464,26.009709560948412,1010.0852812722815,17.857501197009423,4,4
2022-12-11 16:35:24.903864,25.812297307610486,1010.1016332147539,17.901868375391533,3,3
2022-12-11 16:35:57.806361,25.946451123227867,1010.0924851507046,17.801696349594224,3,3
2022-12-11 16:36:30.700816,26.211763813949826,1010.0912401198549,17.8917399919737,4,4
2022-12-11 16:38:28.896519,25.926153632655204,1010.0900241343421,17.95031496647934,3,4
2022-12-11 16:39:04.385032,26.368199205597794,1010.086746761688,17.81332696069045,3,3
2022-12-11 16:39:37.276463,26.786825216540134,1010.0842624416877,17.96736093218349,4,4
2022-12-11 16:41:29.945354,25.46414790690099,1010.0553098585624,18.110353705150107,3,3
2022-12-11 16:42:02.839422,25.852810139446337,1010.0670136617305,18.01464005450468,4,4
2022-12-11 16:42:35.732291,26.416139066787913,1010.0520126656737,17.93152456353537,3,3
2022-12-11 16:43:08.555140,25.929403028872287,1010.0390600420747,17.96708111588024,2,2
2022-12-11 16:44:38.424462,25.405531076320802,1010.0729672308765,17.981375720880823,1,1
2022-12-11 16:45:11.318301,26.25261339377756,1010.0673282700121,17.912870831259426,3,3
2022-12-11 16:45:44.209447,26.56063258430656,1010.0852131001042,17.96768736809282,3,3
